,x-verier,y-verdier
0,0.0,0.16666666666666666
1,6.050420168067227,0.16666666666666666
2,12.100840336134453,0.16666666666666666
3,18.15126050420168,0.16666666666666666
4,24.201680672268907,0.16666666666666666
5,30.252100840336134,0.1388888888888889
6,36.30252100840336,0.23809523809523808
7,42.35294117647059,0.1875
8,48.403361344537814,0.16666666666666666
9,54.45378151260504,0.15
10,60.50420168067227,0.19696969696969696
11,66.55462184873949,0.20833333333333334
12,72.60504201680672,0.2948717948717949
13,78.65546218487395,0.13095238095238096
14,84.70588235294117,0.2222222222222222
15,90.7563025210084,0.13541666666666666
16,96.80672268907563,0.16666666666666666
17,102.85714285714286,0.18518518518518517
18,108.90756302521008,0.20175438596491227
19,114.9579831932773,0.15
20,121.00840336134453,0.1349206349206349
21,127.05882352941177,0.16666666666666666
22,133.10924369747897,0.15942028985507245
23,139.1596638655462,0.1875
24,145.21008403361344,0.19333333333333333
25,151.26050420168067,0.14743589743589744
26,157.3109243697479,0.20987654320987653
27,163.3613445378151,0.16666666666666666
28,169.41176470588235,0.1724137931034483
29,175.46218487394958,0.18333333333333332
30,181.5126050420168,0.11827956989247312
31,187.56302521008402,0.16145833333333334
32,193.61344537815125,0.15151515151515152
33,199.6638655462185,0.15196078431372548
34,205.71428571428572,0.1523809523809524
35,211.76470588235293,0.13425925925925927
36,217.81512605042016,0.16216216216216217
37,223.8655462184874,0.17982456140350878
38,229.9159663865546,0.19658119658119658
39,235.96638655462183,0.16666666666666666
40,242.01680672268907,0.14227642276422764
41,248.0672268907563,0.21825396825396826
42,254.11764705882354,0.15503875968992248
43,260.16806722689074,0.19696969696969696
44,266.21848739495795,0.18518518518518517
45,272.2689075630252,0.13768115942028986
46,278.3193277310924,0.1453900709219858
47,284.3697478991597,0.2048611111111111
48,290.4201680672269,0.1598639455782313
49,296.4705882352941,0.16
50,302.52100840336135,0.16666666666666666
51,308.57142857142856,0.16987179487179488
52,314.6218487394958,0.18553459119496854
53,320.672268907563,0.19444444444444445
54,326.7226890756302,0.15151515151515152
55,332.7731092436975,0.16071428571428573
56,338.8235294117647,0.16374269005847952
57,344.8739495798319,0.16666666666666666
58,350.92436974789916,0.1694915254237288
59,356.97478991596637,0.16666666666666666
60,363.0252100840336,0.17486338797814208
61,369.07563025210084,0.17204301075268819
62,375.12605042016804,0.15079365079365079
63,381.1764705882353,0.15104166666666666
64,387.2268907563025,0.16153846153846155
65,393.2773109243697,0.16161616161616163
66,399.327731092437,0.18159203980099503
67,405.3781512605042,0.15196078431372548
68,411.42857142857144,0.16666666666666666
69,417.47899159663865,0.16666666666666666
70,423.52941176470586,0.1619718309859155
71,429.5798319327731,0.17592592592592593
72,435.6302521008403,0.15296803652968036
73,441.68067226890753,0.19144144144144143
74,447.7310924369748,0.16444444444444445
75,453.781512605042,0.1513157894736842
76,459.8319327731092,0.19696969696969696
77,465.88235294117646,0.16452991452991453
78,471.93277310924367,0.16877637130801687
79,477.98319327731093,0.15416666666666667
80,484.03361344537814,0.19547325102880658
81,490.08403361344534,0.18495934959349594
82,496.1344537815126,0.17269076305220885
83,502.1848739495798,0.15476190476190477
84,508.2352941176471,0.1784313725490196
85,514.2857142857142,0.16666666666666666
86,520.3361344537815,0.15900383141762453
87,526.3865546218487,0.16098484848484848
88,532.4369747899159,0.15168539325842698
89,538.4873949579832,0.15185185185185185
90,544.5378151260504,0.184981684981685
91,550.5882352941177,0.14130434782608695
92,556.6386554621848,0.14874551971326164
93,562.6890756302521,0.1524822695035461
94,568.7394957983194,0.1543859649122807
95,574.7899159663865,0.19444444444444445
96,580.8403361344538,0.1563573883161512
97,586.890756302521,0.16156462585034015
98,592.9411764705882,0.16835016835016836
99,598.9915966386554,0.16666666666666666
100,605.0420168067227,0.17326732673267325
101,611.0924369747898,0.14215686274509803
102,617.1428571428571,0.1779935275080906
103,623.1932773109244,0.1842948717948718
104,629.2436974789916,0.1746031746031746
105,635.2941176470588,0.17452830188679244
106,641.344537815126,0.14330218068535824
107,647.3949579831933,0.15895061728395063
108,653.4453781512605,0.19418960244648317
109,659.4957983193277,0.18333333333333332
110,665.546218487395,0.17267267267267267
111,671.5966386554621,0.13095238095238096
112,677.6470588235294,0.17551622418879056
113,683.6974789915967,0.15935672514619884
114,689.7478991596638,0.18405797101449275
115,695.7983193277311,0.17959770114942528
116,701.8487394957983,0.17806267806267806
117,707.8991596638655,0.14689265536723164
118,713.9495798319327,0.18207282913165265
119,720.0,0.14722222222222223
